max_anomaly_score,anomalous_days,s3_rule_days,multisignal_days,first_day,last_day,priority_score,anon_user
67.89495991029442,0,0,2,2010-01-04,2011-05-16,67.89495991029442,usr_41b99ae4c21e
67.8731286140763,0,0,0,2010-01-04,2011-05-16,67.8731286140763,usr_a3c4dc6dd871
67.79680442910959,0,0,2,2010-01-04,2011-05-16,67.79680442910959,usr_f485141a6245
67.78401192139839,0,0,2,2010-01-04,2011-05-16,67.78401192139839,usr_4a8341e607d4
67.76387821738108,0,0,5,2010-01-04,2011-05-16,67.76387821738108,usr_c6d21ae3de23
67.75957105655556,0,0,0,2010-01-04,2011-05-16,67.75957105655556,usr_9627ce79948c
67.75321832682637,0,0,9,2010-01-04,2011-05-16,67.75321832682637,usr_97b14b601138
67.6076727021517,0,0,0,2010-01-04,2011-05-16,67.6076727021517,usr_8c8e0886c858
67.59569760703796,0,0,1,2010-01-04,2011-05-16,67.59569760703796,usr_87346abbcad8
67.55553277476307,0,0,0,2010-01-04,2011-05-16,67.55553277476307,usr_51fd341ecb09
67.51359566295831,0,0,11,2010-01-04,2010-09-07,67.51359566295831,usr_83cd433cd93b
67.50283348755505,0,0,3,2010-01-04,2011-05-16,67.50283348755505,usr_312657e4a69a
67.48198839389345,0,0,6,2010-01-04,2011-05-16,67.48198839389345,usr_4c759854feb1
67.43670892484855,0,0,4,2010-01-04,2011-05-16,67.43670892484855,usr_44e742841653
67.41520761435592,0,0,6,2010-01-04,2011-05-16,67.41520761435592,usr_be9a569b4337
67.40752188929048,0,0,2,2010-01-04,2011-05-16,67.40752188929048,usr_bb3f1a83d6cf
67.3941179560961,0,0,0,2010-01-04,2011-05-16,67.3941179560961,usr_ac5fe2ef17f3
67.34774270493632,0,0,0,2010-01-04,2011-05-16,67.34774270493632,usr_3ac46ff40435
67.32030185324497,0,0,10,2010-01-04,2011-05-16,67.32030185324497,usr_d9bf7374828e
67.312221104863,0,0,6,2010-01-04,2011-05-16,67.312221104863,usr_7d0cc6283500
67.26515451608999,0,0,2,2010-01-04,2011-05-16,67.26515451608999,usr_81e3528e6557
67.12412158276295,0,0,0,2010-01-04,2011-03-18,67.12412158276295,usr_33c17a55c1b0
66.99618891306929,0,0,1,2010-01-04,2011-05-16,66.99618891306929,usr_8848b55572d8
66.91674984287903,0,0,0,2010-01-04,2010-08-03,66.91674984287903,usr_b9b0eb013b3f
66.835987979316,0,0,1,2010-01-04,2011-05-16,66.835987979316,usr_2a900126b6ca
66.80429111607504,0,0,0,2010-01-04,2011-05-16,66.80429111607504,usr_5f11b2172a32
66.54906756943255,0,0,1,2010-01-04,2011-05-16,66.54906756943255,usr_c9875bdf60d5
66.51582289441826,0,0,2,2010-01-04,2011-05-16,66.51582289441826,usr_9d1f227a6be3
66.51275789434574,0,0,0,2010-01-04,2010-11-19,66.51275789434574,usr_b7513c53fdb9
66.36751293986987,0,0,1,2010-01-04,2010-03-26,66.36751293986987,usr_9325aefd4bef
66.32635768397549,0,0,6,2010-01-04,2011-05-16,66.32635768397549,usr_cf5095379b31
66.31040387153517,0,0,0,2010-01-04,2011-05-16,66.31040387153517,usr_b12cbd63ef81
66.2665365747157,0,0,7,2010-01-04,2011-05-16,66.2665365747157,usr_4c2c512b2f4e
66.2482026281491,0,0,4,2010-01-04,2011-05-16,66.2482026281491,usr_7244f5e7e1a2
66.15575062012118,0,0,3,2010-01-04,2011-05-16,66.15575062012118,usr_b15bed6b42d1
66.1065133507393,0,0,0,2010-01-04,2011-05-16,66.1065133507393,usr_3e11a8052e48
66.09953193348188,0,0,0,2010-01-04,2010-10-15,66.09953193348188,usr_bb8095894425
66.00852296624788,0,0,7,2010-01-04,2011-05-16,66.00852296624788,usr_791abff6f34c
65.89701349892547,0,0,2,2010-01-04,2010-02-23,65.89701349892547,usr_b442ba6adcff
65.83977947181343,0,0,4,2010-01-04,2011-05-16,65.83977947181343,usr_5b0832220a45
65.7615384797758,0,0,0,2010-01-04,2011-05-16,65.7615384797758,usr_e95af41e181a
65.64728962036362,0,0,0,2010-01-04,2011-05-16,65.64728962036362,usr_17abc31538bc
65.63106648883317,0,0,0,2010-01-04,2011-05-16,65.63106648883317,usr_e76c860ec51d
65.5974864033562,0,0,0,2010-01-04,2011-05-16,65.5974864033562,usr_ed8a0804417d
65.59705316966894,0,0,0,2010-01-04,2010-05-20,65.59705316966894,usr_900892f8dbb1
65.52542218233702,0,0,0,2010-01-04,2011-05-16,65.52542218233702,usr_e667d7caff64
65.49503024668073,0,0,0,2010-01-04,2011-05-16,65.49503024668073,usr_67da0244f3d4
65.40557502584073,0,0,0,2010-01-04,2011-05-16,65.40557502584073,usr_7d5051914704
65.3903181989811,0,0,0,2010-01-04,2011-05-16,65.3903181989811,usr_df5b3ec24113
65.38541442140466,0,0,1,2010-01-04,2011-05-16,65.38541442140466,usr_d8aea031832d
65.24492942321169,0,0,3,2010-01-04,2011-05-16,65.24492942321169,usr_ddf8763aa52c
65.17925912995956,0,0,0,2010-01-04,2011-05-16,65.17925912995956,usr_aba69846b795
65.15688451366383,0,0,2,2010-01-04,2011-05-16,65.15688451366383,usr_6cf84eaf806a
65.13563832044828,0,0,0,2010-01-04,2011-05-16,65.13563832044828,usr_e09b46aa1ec2
65.01614332467165,0,0,1,2010-01-04,2011-02-24,65.01614332467165,usr_e2a7f23749c9
64.97366015805031,0,0,0,2010-01-04,2011-05-16,64.97366015805031,usr_45318975b933
64.63340293469197,0,0,0,2010-01-04,2011-05-16,64.63340293469197,usr_97c3240eff44
64.34044974366834,0,0,1,2010-01-04,2011-05-16,64.34044974366834,usr_fcec4aeb0d92
64.3232471031486,0,0,0,2010-01-04,2011-05-16,64.3232471031486,usr_cc5c0c0b181c
64.19709416249995,0,0,2,2010-01-04,2011-05-16,64.19709416249995,usr_212e55ba5962
63.910817646099055,0,0,0,2010-01-04,2010-02-03,63.910817646099055,usr_df6f0ec71cc0
63.82665459195711,0,0,0,2010-01-04,2011-05-16,63.82665459195711,usr_ab088917ef6b
63.80397342683639,0,0,0,2010-01-04,2010-12-09,63.80397342683639,usr_a1dc2357ec2f
63.36491663461177,0,0,1,2010-01-04,2011-05-16,63.36491663461177,usr_99b5e4d7573e
63.28108545501218,0,0,0,2010-01-04,2011-05-16,63.28108545501218,usr_6963d75e67c5
63.20773713984684,0,0,0,2010-01-04,2011-05-16,63.20773713984684,usr_fc3999f18818
62.6056911153534,0,0,1,2010-01-04,2010-03-05,62.6056911153534,usr_cee0a7e3720f
62.57740390220807,0,0,0,2010-01-04,2011-05-16,62.57740390220807,usr_6dca2628d4c5
62.57488999943641,0,0,0,2010-01-04,2011-05-16,62.57488999943641,usr_241cd9d0d845
62.37738018688446,0,0,1,2010-01-03,2010-02-17,62.37738018688446,usr_b0a2a4c84d49
62.105074325406534,0,0,0,2010-01-04,2011-05-16,62.105074325406534,usr_bd14b3f76cac
61.78817855372446,0,0,0,2010-01-04,2010-12-14,61.78817855372446,usr_2da16032a6b4
61.71928954514317,0,0,0,2010-01-04,2011-05-16,61.71928954514317,usr_799451f9488c
61.70414697825973,0,0,1,2010-01-04,2011-05-16,61.70414697825973,usr_04d5079e39d1
61.4317436753507,0,0,0,2010-01-04,2011-05-16,61.4317436753507,usr_cc6550984593
61.41242959279156,0,0,2,2010-01-04,2011-05-16,61.41242959279156,usr_a7e4bf47be1a
61.40009786949158,0,0,0,2010-01-04,2011-05-16,61.40009786949158,usr_b744704f41ff
61.34377065435421,0,0,0,2010-01-04,2011-05-16,61.34377065435421,usr_0ad16cb52f2b
61.15437900399096,0,0,0,2010-01-04,2011-05-16,61.15437900399096,usr_666dac1d0d3c
61.00112619328509,0,0,0,2010-01-04,2011-05-16,61.00112619328509,usr_8731cfac05da
60.803076741757934,0,0,0,2010-01-04,2011-05-16,60.803076741757934,usr_5d88af08678f
60.7761091151954,0,0,0,2010-01-04,2011-05-16,60.7761091151954,usr_a6aec25d38ac
60.448704641150044,0,0,0,2010-01-04,2010-02-11,60.448704641150044,usr_8f7ce4a7c718
60.30309123718823,0,0,0,2010-01-04,2011-05-16,60.30309123718823,usr_ea30cbb0adfe
60.105476414573204,0,0,0,2010-01-04,2011-05-16,60.105476414573204,usr_5e691d86dbf1
60.08264081776672,0,0,0,2010-01-04,2011-05-16,60.08264081776672,usr_d887055d36dd
60.01059964358465,0,0,0,2010-01-04,2011-05-16,60.01059964358465,usr_753f2d6f4d64
60.008337535732664,0,0,0,2010-01-04,2011-03-17,60.008337535732664,usr_1a964ce0a3fd
59.93490135370645,0,0,0,2010-01-04,2011-05-16,59.93490135370645,usr_542eeb7dec1d
59.78042420666333,0,0,0,2010-01-04,2011-05-16,59.78042420666333,usr_1dee75693537
59.57964434759569,0,0,0,2010-01-04,2010-06-01,59.57964434759569,usr_1906257bda17
59.55461277442719,0,0,0,2010-01-04,2011-05-16,59.55461277442719,usr_fbefa7d8d8f0
59.46052217495915,0,0,0,2010-01-04,2011-05-16,59.46052217495915,usr_d690ebda81da
59.35615027076164,0,0,0,2010-01-04,2011-05-16,59.35615027076164,usr_9622efdfaf66
58.982981204609025,0,0,0,2010-01-04,2011-05-16,58.982981204609025,usr_bc7c4ff3d1ff
58.631025176458756,0,0,0,2010-01-04,2011-05-16,58.631025176458756,usr_41b545fbf6e2
58.630084213895344,0,0,0,2010-01-04,2011-05-16,58.630084213895344,usr_7e9c19a9bfc8
58.32066510331316,0,0,0,2010-01-04,2011-05-16,58.32066510331316,usr_fb6b35147238
58.239150084951326,0,0,0,2010-01-04,2011-05-16,58.239150084951326,usr_fe6b956a4b72
58.16538880394019,0,0,0,2010-01-04,2011-05-16,58.16538880394019,usr_90121286780a
58.08951015089903,0,0,0,2010-01-04,2010-02-19,58.08951015089903,usr_0f1738cf66e9
57.761057885826034,0,0,0,2010-01-04,2011-05-16,57.761057885826034,usr_d2b592879b38
57.54680577621831,0,0,0,2010-01-04,2011-05-16,57.54680577621831,usr_b4b5d92acbe6
57.46747057454408,0,0,0,2010-01-04,2011-05-16,57.46747057454408,usr_57860496d5d7
57.34401099223403,0,0,0,2010-01-04,2011-05-16,57.34401099223403,usr_9041231d000c
57.00877139013062,0,0,0,2010-01-04,2011-05-16,57.00877139013062,usr_34bfd6b646c3
56.81082066100496,0,0,0,2010-01-04,2011-05-16,56.81082066100496,usr_dc31754c753c
56.488330142712144,0,0,0,2010-01-04,2011-05-16,56.488330142712144,usr_f4f2dd20bdf2
56.12414066669031,0,0,0,2010-01-04,2011-05-16,56.12414066669031,usr_7b14d713da5b
55.868871116423364,0,0,0,2010-01-04,2011-05-16,55.868871116423364,usr_023ca1d34e0a
55.826656219644434,0,0,0,2010-01-04,2011-05-16,55.826656219644434,usr_60474d9c3c18
55.734771979136866,0,0,0,2010-01-04,2011-05-16,55.734771979136866,usr_1b06b68cb4b3
55.71932105755864,0,0,0,2010-01-04,2011-05-16,55.71932105755864,usr_ee7401a361e6
55.66535067711341,0,0,0,2010-01-04,2011-05-16,55.66535067711341,usr_3414b66c7670
55.65426590647916,0,0,0,2010-01-04,2011-05-16,55.65426590647916,usr_b753d0d0e07d
55.32380347092477,0,0,0,2010-01-04,2011-05-16,55.32380347092477,usr_ddc94ecbb63b
55.23301861150104,0,0,0,2010-01-04,2011-05-16,55.23301861150104,usr_b5a6aeed5acf
54.97812286850549,0,0,0,2010-01-04,2011-05-16,54.97812286850549,usr_351fd9699c11
54.8234878332504,0,0,0,2010-01-04,2011-05-16,54.8234878332504,usr_cf3dc0cb071e
54.45775852662797,0,0,0,2010-01-04,2011-05-16,54.45775852662797,usr_ffd1526a9b65
54.405734580413075,0,0,0,2010-01-04,2011-05-16,54.405734580413075,usr_fbc532a71c79
54.391384324550046,0,0,0,2010-01-04,2011-05-16,54.391384324550046,usr_cba5305ff2e1
54.391384324550046,0,0,0,2010-01-04,2011-05-16,54.391384324550046,usr_dcccf7b59f9c
54.331608536656134,0,0,0,2010-01-04,2011-05-16,54.331608536656134,usr_b29d16449130
53.47050876056028,0,0,0,2010-01-04,2011-05-16,53.47050876056028,usr_36d32087a5f6
53.250528368282936,0,0,0,2010-01-04,2011-05-16,53.250528368282936,usr_7c6e728d0997
52.470382709737905,0,0,0,2010-01-04,2011-05-16,52.470382709737905,usr_f57ae148344e
52.34666192063513,0,0,0,2010-01-04,2010-10-29,52.34666192063513,usr_5527964d25cb
12.04219032509945,0,0,0,2010-01-04,2010-03-19,12.04219032509945,usr_b51f9a33745d
